target_path,source_path,target_kind,decision,category,priority,status,message
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Green/Digimon/EX1_042.json,Assets/CardBaseEntity/EX1/Green/Digimon/EX1_042.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Green/Digimon/EX1_043.json,Assets/CardBaseEntity/EX1/Green/Digimon/EX1_043.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Green/Digimon/EX1_043_P1.json,Assets/CardBaseEntity/EX1/Green/Digimon/EX1_043_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_055.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_055.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_056.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_056.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_057.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_057.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_058.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_058.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_059.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_059.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_059_P1.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_059_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_060.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_060.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_060_P1.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_060_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_061.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_061.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_061_P1.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_061_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_062.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_062.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_063.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_063.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_063_P1.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_063_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_064.json,Assets/CardBaseEntity/EX1/Purple/Digimon/EX1_064.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Purple/Option/EX1_070.json,Assets/CardBaseEntity/EX1/Purple/Option/EX1_070.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_001.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_001.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_001_P1.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_001_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_001_P2.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_001_P2.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_002.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_002.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_002_P1.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_002_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_003.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_003.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_004.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_004.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_004_P1.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_004_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_004_P2.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_004_P2.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_005.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_005.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_005_P1.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_005_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_006.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_006.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_006_P1.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_006_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_007.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_007.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_007_P1.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_007_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_007_P2.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_007_P2.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_007_P3.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_007_P3.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_008.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_008.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_008_P1.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_008_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_008_P2.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_008_P2.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_009.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_009.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_009_P1.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_009_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Digimon/EX1_010.json,Assets/CardBaseEntity/EX1/Red/Digimon/EX1_010.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Red/Option/EX1_067.json,Assets/CardBaseEntity/EX1/Red/Option/EX1_067.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Digimon/EX1_065.json,Assets/CardBaseEntity/EX1/White/Digimon/EX1_065.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Digimon/EX1_065_P1.json,Assets/CardBaseEntity/EX1/White/Digimon/EX1_065_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Option/EX1_071.json,Assets/CardBaseEntity/EX1/White/Option/EX1_071.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Option/EX1_071_P1.json,Assets/CardBaseEntity/EX1/White/Option/EX1_071_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Option/EX1_072.json,Assets/CardBaseEntity/EX1/White/Option/EX1_072.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Option/EX1_072_P1.json,Assets/CardBaseEntity/EX1/White/Option/EX1_072_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Tamer/EX1_066.json,Assets/CardBaseEntity/EX1/White/Tamer/EX1_066.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P1.json,Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P2.json,Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P2.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P3.json,Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P3.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P4.json,Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P4.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P5.json,Assets/CardBaseEntity/EX1/White/Tamer/EX1_066_P5.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_023.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_023.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_024.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_024.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_024_P1.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_024_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_024_P2.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_024_P2.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_025.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_025.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_025_P1.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_025_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_026.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_026.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_026_P1.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_026_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_027.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_027.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_027_P1.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_027_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_028.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_028.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_029.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_029.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_029_P1.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_029_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_030.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_030.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_030_P1.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_030_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_031.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_031.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_032.json,Assets/CardBaseEntity/EX1/Yellow/Digimon/EX1_032.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/DigiEgg/EX10_002.json,Assets/CardBaseEntity/EX10/Black/DigiEgg/EX10_002.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/DigiEgg/EX10_002_P1.json,Assets/CardBaseEntity/EX10/Black/DigiEgg/EX10_002_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/DigiEgg/EX10_003.json,Assets/CardBaseEntity/EX10/Black/DigiEgg/EX10_003.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/DigiEgg/EX10_003_P1.json,Assets/CardBaseEntity/EX10/Black/DigiEgg/EX10_003_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_024.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_024.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_024_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_024_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_025.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_025.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_025_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_025_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_026.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_026.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_026_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_026_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_027.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_027.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_027_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_027_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_028.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_028.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_028_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_028_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_029.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_029.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_029_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_029_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_030.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_030.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_030_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_030_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_031.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_031.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_031_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_031_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_031_P2.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_031_P2.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_032.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_032.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_032_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_032_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_032_P2.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_032_P2.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_033.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_033.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_034.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_034.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_035.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_035.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_035_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_035_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_036.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_036.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_036_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_036_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_073.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_073.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Digimon/EX10_073_P1.json,Assets/CardBaseEntity/EX10/Black/Digimon/EX10_073_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Option/EX10_069.json,Assets/CardBaseEntity/EX10/Black/Option/EX10_069.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Option/EX10_069_P1.json,Assets/CardBaseEntity/EX10/Black/Option/EX10_069_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Option/EX10_070.json,Assets/CardBaseEntity/EX10/Black/Option/EX10_070.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Option/EX10_070_P1.json,Assets/CardBaseEntity/EX10/Black/Option/EX10_070_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Tamer/EX10_062.json,Assets/CardBaseEntity/EX10/Black/Tamer/EX10_062.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Tamer/EX10_062_P1.json,Assets/CardBaseEntity/EX10/Black/Tamer/EX10_062_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Tamer/EX10_063.json,Assets/CardBaseEntity/EX10/Black/Tamer/EX10_063.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
src/HeadlessDCGO.Engine/Assets/CardBaseEntity/EX10/Black/Tamer/EX10_063_P1.json,Assets/CardBaseEntity/EX10/Black/Tamer/EX10_063_P1.asset,ConvertedData,USE,CardData,HIGH,created_or_filled,Created file or filled existing empty file.
