236	226	CardEffect/BT11/Black/BT11_092.cs
162	152	CardEffect/BT11/Black/BT11_093.cs
367	357	CardEffect/BT11/Black/BT11_105.cs
293	283	CardEffect/BT11/Black/BT11_106.cs
346	336	CardEffect/BT11/Black/BT11_107.cs
196	186	CardEffect/BT11/Black/BT11_108.cs
336	327	CardEffect/BT11/Black/BT11_111.cs
62	52	CardEffect/BT11/Blue/BT11_002.cs
182	172	CardEffect/BT11/Blue/BT11_020.cs
167	157	CardEffect/BT11/Blue/BT11_022.cs
169	159	CardEffect/BT11/Blue/BT11_023.cs
130	120	CardEffect/BT11/Blue/BT11_024.cs
136	126	CardEffect/BT11/Blue/BT11_025.cs
147	137	CardEffect/BT11/Blue/BT11_027.cs
115	105	CardEffect/BT11/Blue/BT11_028.cs
249	239	CardEffect/BT11/Blue/BT11_029.cs
784	774	CardEffect/BT11/Blue/BT11_030.cs
411	401	CardEffect/BT11/Blue/BT11_031.cs
264	254	CardEffect/BT11/Blue/BT11_032.cs
207	197	CardEffect/BT11/Blue/BT11_033.cs
165	155	CardEffect/BT11/Blue/BT11_090.cs
212	202	CardEffect/BT11/Blue/BT11_098.cs
191	181	CardEffect/BT11/Blue/BT11_099.cs
307	297	CardEffect/BT11/Blue/BT11_112.cs
86	76	CardEffect/BT11/Green/BT11_004.cs
100	90	CardEffect/BT11/Green/BT11_046.cs
77	67	CardEffect/BT11/Green/BT11_047.cs
77	67	CardEffect/BT11/Green/BT11_049.cs
109	99	CardEffect/BT11/Green/BT11_050.cs
226	216	CardEffect/BT11/Green/BT11_052.cs
236	226	CardEffect/BT11/Green/BT11_054.cs
330	320	CardEffect/BT11/Green/BT11_055.cs
243	233	CardEffect/BT11/Green/BT11_056.cs
194	184	CardEffect/BT11/Green/BT11_057.cs
113	103	CardEffect/BT11/Green/BT11_058.cs
110	100	CardEffect/BT11/Green/BT11_059.cs
203	193	CardEffect/BT11/Green/BT11_091.cs
237	227	CardEffect/BT11/Green/BT11_102.cs
199	189	CardEffect/BT11/Green/BT11_103.cs
235	225	CardEffect/BT11/Green/BT11_104.cs
65	55	CardEffect/BT11/Purple/BT11_006.cs
207	197	CardEffect/BT11/Purple/BT11_076.cs
147	137	CardEffect/BT11/Purple/BT11_077.cs
62	52	CardEffect/BT11/Purple/BT11_078.cs
93	83	CardEffect/BT11/Purple/BT11_079.cs
65	55	CardEffect/BT11/Purple/BT11_080.cs
251	241	CardEffect/BT11/Purple/BT11_081.cs
237	227	CardEffect/BT11/Purple/BT11_082.cs
306	296	CardEffect/BT11/Purple/BT11_083.cs
147	137	CardEffect/BT11/Purple/BT11_084.cs
356	346	CardEffect/BT11/Purple/BT11_085.cs
407	397	CardEffect/BT11/Purple/BT11_086.cs
451	441	CardEffect/BT11/Purple/BT11_087.cs
582	572	CardEffect/BT11/Purple/BT11_088.cs
213	203	CardEffect/BT11/Purple/BT11_094.cs
258	248	CardEffect/BT11/Purple/BT11_109.cs
156	146	CardEffect/BT11/Purple/BT11_110.cs
64	54	CardEffect/BT11/Red/BT11_001.cs
150	140	CardEffect/BT11/Red/BT11_007.cs
70	60	CardEffect/BT11/Red/BT11_008.cs
246	236	CardEffect/BT11/Red/BT11_009.cs
75	65	CardEffect/BT11/Red/BT11_010.cs
127	117	CardEffect/BT11/Red/BT11_011.cs
244	234	CardEffect/BT11/Red/BT11_012.cs
79	69	CardEffect/BT11/Red/BT11_014.cs
155	145	CardEffect/BT11/Red/BT11_015.cs
267	257	CardEffect/BT11/Red/BT11_016.cs
86	76	CardEffect/BT11/Red/BT11_017.cs
288	278	CardEffect/BT11/Red/BT11_018.cs
293	283	CardEffect/BT11/Red/BT11_019.cs
176	166	CardEffect/BT11/Red/BT11_089.cs
141	131	CardEffect/BT11/Red/BT11_096.cs
234	224	CardEffect/BT11/Red/BT11_097.cs
293	283	CardEffect/BT11/White/BT11_095.cs
93	83	CardEffect/BT11/Yellow/BT11_003.cs
265	255	CardEffect/BT11/Yellow/BT11_034.cs
159	149	CardEffect/BT11/Yellow/BT11_036.cs
123	113	CardEffect/BT11/Yellow/BT11_038.cs
118	108	CardEffect/BT11/Yellow/BT11_039.cs
197	187	CardEffect/BT11/Yellow/BT11_040.cs
562	552	CardEffect/BT11/Yellow/BT11_041.cs
252	242	CardEffect/BT11/Yellow/BT11_042.cs
508	498	CardEffect/BT11/Yellow/BT11_043.cs
315	305	CardEffect/BT11/Yellow/BT11_044.cs
143	133	CardEffect/BT11/Yellow/BT11_045.cs
154	144	CardEffect/BT11/Yellow/BT11_100.cs
156	146	CardEffect/BT11/Yellow/BT11_101.cs
83	73	CardEffect/BT12/Black/BT12_005.cs
33	23	CardEffect/BT12/Black/BT12_058.cs
145	135	CardEffect/BT12/Black/BT12_059.cs
59	49	CardEffect/BT12/Black/BT12_060.cs
38	28	CardEffect/BT12/Black/BT12_061.cs
151	141	CardEffect/BT12/Black/BT12_062.cs
408	398	CardEffect/BT12/Black/BT12_063.cs
306	296	CardEffect/BT12/Black/BT12_064.cs
218	208	CardEffect/BT12/Black/BT12_065.cs
180	170	CardEffect/BT12/Black/BT12_066.cs
48	38	CardEffect/BT12/Black/BT12_067.cs
165	155	CardEffect/BT12/Black/BT12_068.cs
113	103	CardEffect/BT12/Black/BT12_070.cs
223	213	CardEffect/BT12/Black/BT12_071.cs
250	240	CardEffect/BT12/Black/BT12_072.cs
437	427	CardEffect/BT12/Black/BT12_094.cs
305	295	CardEffect/BT12/Black/BT12_095.cs
188	178	CardEffect/BT12/Black/BT12_107.cs
65	55	CardEffect/BT12/Blue/BT12_002.cs
110	100	CardEffect/BT12/Blue/BT12_019.cs
199	189	CardEffect/BT12/Blue/BT12_021.cs
114	104	CardEffect/BT12/Blue/BT12_022.cs
215	205	CardEffect/BT12/Blue/BT12_024.cs
