relpath,layer,in_asis,in_tobe,pair_state,card_state
CardEffect/EX10/Green/EX10_021.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Green/EX10_022.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Green/EX10_023.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_004.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_005.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_037.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_038.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_039.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_040.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_041.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_042.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_043.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/EX10/Purple/EX10_044.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_045.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/EX10/Purple/EX10_046.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_047.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_048.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_049.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_050.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_051.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_052.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_053.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_054.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_055.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_056.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_057.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_058.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_059.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_060.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_064.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_065.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_066.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_067.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_071.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Purple/EX10_074.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Red/EX10_006.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Red/EX10_007.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Red/EX10_008.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Red/EX10_009.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Red/EX10_010.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/EX10/Red/EX10_011.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/White/EX10_061.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/White/EX10_068.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/White/EX10_072.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Yellow/EX10_013.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX10/Yellow/EX10_014.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_004.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/EX11/Black/EX11_037.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_038.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_039.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_040.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_041.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_042.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_043.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_044.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_045.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_046.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_064.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_065.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Black/EX11_066.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Blue/EX11_002.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Blue/EX11_013.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Blue/EX11_014.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Blue/EX11_015.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Blue/EX11_016.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Blue/EX11_017.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Blue/EX11_018.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Blue/EX11_057.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Blue/EX11_058.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_003.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_025.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_026.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_027.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_028.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_029.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_030.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_031.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_032.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_033.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_034.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_035.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_036.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_062.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_063.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_072.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_073.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Green/EX11_074.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/EX11/Purple/EX11_005.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Purple/EX11_047.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Purple/EX11_048.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Purple/EX11_049.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Purple/EX11_050.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Purple/EX11_051.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Purple/EX11_052.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Purple/EX11_067.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Purple/EX11_068.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Purple/EX11_069.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_001.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_007.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_008.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_009.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_010.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_011.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_012.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_054.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_055.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Red/EX11_056.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/White/EX11_006.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/White/EX11_053.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/White/EX11_070.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/EX11/White/EX11_071.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Yellow/EX11_019.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Yellow/EX11_020.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Yellow/EX11_021.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Yellow/EX11_022.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Yellow/EX11_023.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Yellow/EX11_024.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Yellow/EX11_059.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Yellow/EX11_060.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX11/Yellow/EX11_061.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_005.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_030.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_031.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_032.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_033.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_034.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_035.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_036.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_037.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_038.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_062.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Black/EX2_063.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_002.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_013.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_014.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_016.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_017.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_018.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_057.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_058.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_068.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Blue/EX2_069.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Green/EX2_004.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Green/EX2_025.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Green/EX2_026.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Green/EX2_027.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Green/EX2_028.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Green/EX2_029.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Green/EX2_061.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Green/EX2_070.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_006.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_039.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_040.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_041.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_042.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_043.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_044.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_064.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_065.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_071.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Purple/EX2_074.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_001.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_008.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_009.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_010.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_011.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_012.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_056.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_066.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_067.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Red/EX2_073.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_007.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_045.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_046.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_047.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_048.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_049.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_050.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_051.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_052.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_053.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_054.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_055.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/White/EX2_072.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/EX2/Yellow/EX2_003.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Yellow/EX2_019.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Yellow/EX2_020.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Yellow/EX2_021.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Yellow/EX2_022.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Yellow/EX2_023.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Yellow/EX2_024.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Yellow/EX2_059.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX2/Yellow/EX2_060.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_002.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_046.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_047.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_048.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_049.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_050.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_051.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_052.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_053.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_054.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Black/EX3_071.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_001.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_015.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_016.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_017.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_018.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_019.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_020.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_021.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_022.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_023.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_024.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_025.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_026.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Blue/EX3_067.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_037.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_038.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_039.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_040.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_041.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_042.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_043.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_044.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_045.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_070.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Green/EX3_074.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_055.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_056.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_057.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_058.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_059.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_060.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_061.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_062.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_063.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_064.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_072.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Purple/EX3_073.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_003.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_004.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_005.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_006.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_007.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_008.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_010.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_011.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_012.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_013.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_014.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Red/EX3_066.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/White/EX3_065.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_027.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_028.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_029.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_030.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_031.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_032.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_033.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_034.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_035.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_036.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_068.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX3/Yellow/EX3_069.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_003.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_038.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_039.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_040.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_041.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_042.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_043.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_044.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_045.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_046.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_047.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_048.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_049.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_050.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_051.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_069.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Black/EX4_073.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_001.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_014.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_015.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_016.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_017.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_018.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_019.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_020.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/EX4/Blue/EX4_021.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_022.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_061.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_062.cs,CardEffect,Y,Y,BOTH,IMPL
CardEffect/EX4/Blue/EX4_066.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Blue/EX4_067.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Green/EX4_002.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Green/EX4_032.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Green/EX4_033.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Green/EX4_034.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Green/EX4_035.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Green/EX4_036.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Green/EX4_037.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Green/EX4_063.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Purple/EX4_004.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Purple/EX4_052.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Purple/EX4_053.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Purple/EX4_054.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Purple/EX4_055.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Purple/EX4_056.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Purple/EX4_057.cs,CardEffect,Y,Y,BOTH,SHELL
CardEffect/EX4/Purple/EX4_058.cs,CardEffect,Y,Y,BOTH,SHELL
