relpath,layer,lines,card_state
CardEffect/BT6/Purple/BT6_091.cs,CardEffect,7,SHELL
CardEffect/BT6/Purple/BT6_107.cs,CardEffect,7,SHELL
CardEffect/BT6/Purple/BT6_108.cs,CardEffect,7,SHELL
CardEffect/BT6/Purple/BT6_109.cs,CardEffect,7,SHELL
CardEffect/BT6/Purple/BT6_112.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_001.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_007.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_008.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_009.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_010.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_011.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_013.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_014.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_015.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_016.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_017.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_018.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_087.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_093.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_094.cs,CardEffect,7,SHELL
CardEffect/BT6/Red/BT6_095.cs,CardEffect,89,IMPL
CardEffect/BT6/White/BT6_082.cs,CardEffect,7,SHELL
CardEffect/BT6/White/BT6_083.cs,CardEffect,7,SHELL
CardEffect/BT6/White/BT6_084.cs,CardEffect,7,SHELL
CardEffect/BT6/White/BT6_085.cs,CardEffect,7,SHELL
CardEffect/BT6/White/BT6_086.cs,CardEffect,7,SHELL
CardEffect/BT6/White/BT6_092.cs,CardEffect,7,SHELL
CardEffect/BT6/White/BT6_110.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_003.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_031.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_032.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_033.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_034.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_035.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_036.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_037.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_039.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_040.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_041.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_042.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_043.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_044.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_089.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_099.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_100.cs,CardEffect,7,SHELL
CardEffect/BT6/Yellow/BT6_101.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_005.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_056.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_057.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_058.cs,CardEffect,205,IMPL
CardEffect/BT7/Black/BT7_059.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_060.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_061.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_062.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_063.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_064.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_065.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_066.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_090.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_104.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_105.cs,CardEffect,7,SHELL
CardEffect/BT7/Black/BT7_106.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_002.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_018.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_019.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_021.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_022.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_023.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_024.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_025.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_026.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_027.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_028.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_029.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_030.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_086.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_087.cs,CardEffect,373,IMPL
CardEffect/BT7/Blue/BT7_095.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_096.cs,CardEffect,7,SHELL
CardEffect/BT7/Blue/BT7_097.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_004.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_043.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_044.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_046.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_047.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_051.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_052.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_053.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_054.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_055.cs,CardEffect,221,IMPL
CardEffect/BT7/Green/BT7_089.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_101.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_102.cs,CardEffect,7,SHELL
CardEffect/BT7/Green/BT7_103.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_006.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_045.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_068.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_069.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_070.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_071.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_072.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_073.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_074.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_075.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_076.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_077.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_078.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_079.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_091.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_107.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_108.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_109.cs,CardEffect,7,SHELL
CardEffect/BT7/Purple/BT7_111.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_001.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_008.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_009.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_010.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_011.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_013.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_014.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_015.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_016.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_017.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_085.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_092.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_093.cs,CardEffect,7,SHELL
CardEffect/BT7/Red/BT7_094.cs,CardEffect,7,SHELL
CardEffect/BT7/White/BT7_080.cs,CardEffect,7,SHELL
CardEffect/BT7/White/BT7_081.cs,CardEffect,7,SHELL
CardEffect/BT7/White/BT7_082.cs,CardEffect,7,SHELL
CardEffect/BT7/White/BT7_083.cs,CardEffect,7,SHELL
CardEffect/BT7/White/BT7_084.cs,CardEffect,7,SHELL
CardEffect/BT7/White/BT7_110.cs,CardEffect,7,SHELL
CardEffect/BT7/White/BT7_112.cs,CardEffect,292,IMPL
CardEffect/BT7/Yellow/BT7_003.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_032.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_033.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_034.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_035.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_036.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_037.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_038.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_039.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_040.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_041.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_042.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_088.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_098.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_099.cs,CardEffect,7,SHELL
CardEffect/BT7/Yellow/BT7_100.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_005.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_058.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_059.cs,CardEffect,54,IMPL
CardEffect/BT8/Black/BT8_060.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_061.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_062.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_063.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_064.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_065.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_066.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_067.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_068.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_069.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_070.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_092.cs,CardEffect,227,IMPL
CardEffect/BT8/Black/BT8_104.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_105.cs,CardEffect,7,SHELL
CardEffect/BT8/Black/BT8_106.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_002.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_020.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_021.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_022.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_023.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_024.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_026.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_028.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_029.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_031.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_032.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_087.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_088.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_098.cs,CardEffect,7,SHELL
CardEffect/BT8/Blue/BT8_099.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_004.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_046.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_047.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_048.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_049.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_050.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_051.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_053.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_054.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_055.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_057.cs,CardEffect,134,IMPL
CardEffect/BT8/Green/BT8_091.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_102.cs,CardEffect,7,SHELL
CardEffect/BT8/Green/BT8_103.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_006.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_071.cs,CardEffect,74,IMPL
CardEffect/BT8/Purple/BT8_072.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_074.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_077.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_079.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_080.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_081.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_082.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_083.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_093.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_107.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_108.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_109.cs,CardEffect,7,SHELL
CardEffect/BT8/Purple/BT8_111.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_001.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_008.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_009.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_010.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_012.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_015.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_016.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_018.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_019.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_085.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_086.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_095.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_096.cs,CardEffect,7,SHELL
CardEffect/BT8/Red/BT8_097.cs,CardEffect,7,SHELL
CardEffect/BT8/White/BT8_084.cs,CardEffect,7,SHELL
CardEffect/BT8/White/BT8_094.cs,CardEffect,7,SHELL
CardEffect/BT8/White/BT8_110.cs,CardEffect,7,SHELL
CardEffect/BT8/White/BT8_112.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_003.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_033.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_035.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_036.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_038.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_039.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_040.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_042.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_043.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_044.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_089.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_090.cs,CardEffect,92,IMPL
CardEffect/BT8/Yellow/BT8_100.cs,CardEffect,7,SHELL
CardEffect/BT8/Yellow/BT8_101.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_005.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_058.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_059.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_061.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_062.cs,CardEffect,107,IMPL
CardEffect/BT9/Black/BT9_064.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_065.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_066.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_067.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_068.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_069.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_089.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_090.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_102.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_103.cs,CardEffect,120,IMPL
CardEffect/BT9/Black/BT9_104.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_105.cs,CardEffect,7,SHELL
CardEffect/BT9/Black/BT9_111.cs,CardEffect,226,IMPL
CardEffect/BT9/Blue/BT9_002.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_020.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_021.cs,CardEffect,117,IMPL
CardEffect/BT9/Blue/BT9_023.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_024.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_025.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_028.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_029.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_030.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_031.cs,CardEffect,137,IMPL
CardEffect/BT9/Blue/BT9_085.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_086.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_096.cs,CardEffect,7,SHELL
CardEffect/BT9/Blue/BT9_097.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_004.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_046.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_049.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_050.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_051.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_052.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_054.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_055.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_056.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_088.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_100.cs,CardEffect,7,SHELL
CardEffect/BT9/Green/BT9_101.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_006.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_070.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_071.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_072.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_073.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_074.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_075.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_076.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_077.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_078.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_079.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_080.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_081.cs,CardEffect,212,IMPL
CardEffect/BT9/Purple/BT9_082.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_091.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_106.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_107.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_108.cs,CardEffect,7,SHELL
CardEffect/BT9/Purple/BT9_112.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_001.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_008.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_009.cs,CardEffect,171,IMPL
CardEffect/BT9/Red/BT9_011.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_012.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_013.cs,CardEffect,111,IMPL
CardEffect/BT9/Red/BT9_014.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_015.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_016.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_017.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_018.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_084.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_093.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_094.cs,CardEffect,7,SHELL
CardEffect/BT9/Red/BT9_095.cs,CardEffect,7,SHELL
CardEffect/BT9/White/BT9_083.cs,CardEffect,7,SHELL
CardEffect/BT9/White/BT9_092.cs,CardEffect,7,SHELL
CardEffect/BT9/White/BT9_109.cs,CardEffect,338,IMPL
CardEffect/BT9/White/BT9_110.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_003.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_033.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_034.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_036.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_037.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_038.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_040.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_041.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_042.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_043.cs,CardEffect,107,IMPL
CardEffect/BT9/Yellow/BT9_044.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_087.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_098.cs,CardEffect,7,SHELL
CardEffect/BT9/Yellow/BT9_099.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_044.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_045.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_046.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_047.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_048.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_049.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_050.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_051.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_052.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_053.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_054.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_069.cs,CardEffect,7,SHELL
CardEffect/EX1/Black/EX1_073.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_011.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_012.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_013.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_014.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_015.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_016.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_017.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_018.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_019.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_020.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_021.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_022.cs,CardEffect,7,SHELL
CardEffect/EX1/Blue/EX1_068.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_033.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_034.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_035.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_036.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_037.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_038.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_039.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_040.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_041.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_042.cs,CardEffect,7,SHELL
CardEffect/EX1/Green/EX1_043.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_055.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_056.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_057.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_058.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_059.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_060.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_061.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_062.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_063.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_064.cs,CardEffect,7,SHELL
CardEffect/EX1/Purple/EX1_070.cs,CardEffect,7,SHELL
CardEffect/EX1/Red/EX1_001.cs,CardEffect,7,SHELL
CardEffect/EX1/Red/EX1_002.cs,CardEffect,7,SHELL
CardEffect/EX1/Red/EX1_003.cs,CardEffect,7,SHELL
CardEffect/EX1/Red/EX1_004.cs,CardEffect,7,SHELL
CardEffect/EX1/Red/EX1_005.cs,CardEffect,7,SHELL
